,ET,P,wy,sumP
2015-10-31,28.51589171472206,38.19537273673124,2016,38.19537273673124
2015-11-30,23.34653764018143,107.78774314702942,2016,145.98311588376066
2015-12-31,20.329007245100815,177.2886231888172,2016,323.2717390725779
2016-01-31,19.95855802055353,234.28315805834393,2016,557.5548971309217
2016-02-29,27.76073668645649,108.64083809076354,2016,666.1957352216854
2016-03-31,53.8444110185585,183.51769877589024,2016,849.7134339975755
2016-04-30,44.61130639864945,63.47707020959188,2016,913.1905042071675
2016-05-31,55.08597442467071,34.71081259084302,2016,947.9013167980105
2016-06-30,59.9620786516854,11.810139279032862,2016,959.7114560770433
2016-07-31,45.697331460674164,0.0,2016,959.7114560770433
2016-08-31,49.83589023336216,0.22869766910755354,2016,959.9401537461509
2016-09-30,48.19770959377702,0.9083953582963278,2016,960.8485491044472
2016-10-31,35.23668549233261,145.98072779455848,2017,145.98072779455848
2016-11-30,18.28993683446477,52.83718526086142,2017,198.8179130554199
2016-12-31,23.699427717119946,228.32485855457395,2017,427.1427716099938
2017-01-31,22.7673234875744,755.1181938703669,2017,1182.2609654803607
2017-02-28,30.480524951721893,400.78010949423145,2017,1583.0410749745922
2017-03-31,56.137596976419694,121.12658212351242,2017,1704.1676570981047
2017-04-30,59.470593406166074,185.46714073003724,2017,1889.634797828142
2017-05-31,69.88105240040767,10.771046261454737,2017,1900.4058440895965
2017-06-30,57.72331460674159,6.685232617134272,2017,1907.0910767067307
2017-07-31,43.37251512532413,0.0,2017,1907.0910767067307
2017-08-31,51.85004321521176,10.562511355377906,2017,1917.6535880621088
2017-09-30,50.11603284356095,36.34997762635697,2017,1954.0035656884656
2017-10-31,23.740330596369922,8.548116295836692,2018,8.548116295836692
2017-11-30,24.563779732097007,107.98702417418012,2018,116.53514047001681
2017-12-31,16.529075855170042,3.4445347896842065,2018,119.97967525970103
2018-01-31,26.146214949056,114.0110933170762,2018,233.9907685767772
2018-02-28,18.929237548956536,25.76741817385651,2018,259.75818675063374
2018-03-31,57.94324896598957,464.7579863792242,2018,724.5161731298579
2018-04-30,41.2887904482033,97.50776690106058,2018,822.0239400309185
2018-05-31,73.05963699222129,7.838325655737589,2018,829.8622656866561
2018-06-30,58.3664649956785,0.0,2018,829.8622656866561
2018-07-31,43.14066551426103,6.251139607540397,2018,836.1134052941965
2018-08-31,47.40838375108039,0.0,2018,836.1134052941965
2018-09-30,43.9913569576491,1.7593256096507228,2018,837.8727309038472
2018-10-31,26.778925161500048,64.85311410593431,2019,64.85311410593431
2018-11-30,22.539357255951145,181.8065859772438,2019,246.6597000831781
2018-12-31,18.089696790841288,56.93648786323015,2019,303.59618794640824
2019-01-31,30.89466920440662,262.8612294751544,2019,566.4574174215627
2019-02-28,12.502122877122877,461.3265430539153,2019,1027.783960475478
2019-03-31,51.665490429899535,267.57455905648163,2019,1295.3585195319597
2019-04-30,50.49982930671067,42.850092333416605,2019,1338.2086118653763
2019-05-31,55.269046736381135,159.24746349246,2019,1497.4560753578362
2019-06-30,61.57664955895802,7.458976934122484,2019,1504.9150522919588
2019-07-31,64.18831028522041,16.83072127852329,2019,1521.745773570482
2019-08-31,52.723530682800366,0.0,2019,1521.745773570482
2019-09-30,56.08167064136263,3.2716977651729136,2019,1525.0174713356548
2019-10-31,26.249351771823687,0.0,2020,0.0
2019-11-30,24.919858246071314,91.32718551990597,2020,91.32718551990597
2019-12-31,11.06183656356917,195.97302317064862,2020,287.3002086905546
2020-01-31,23.571532188939557,27.85993065944938,2020,315.160139350004
2020-02-29,31.911078060012496,13.18744184804517,2020,328.34758119804917
2020-03-31,28.219101843211746,153.61420635844385,2020,481.961787556493
2020-04-30,51.25814737315974,145.7349264455396,2020,627.6967140020326
2020-05-31,52.146931719965444,56.70153506966523,2020,684.3982490716978
2020-06-30,58.44160544511669,0.0,2020,684.3982490716978
2020-07-31,53.87386560069145,0.0,2020,684.3982490716978
2020-08-31,42.90233362143476,0.0,2020,684.3982490716978
2020-09-30,39.633156871218674,0.0,2020,684.3982490716978
2020-10-31,33.614304235090756,0.0,2021,0.0
2020-11-30,16.6452586123283,29.340395949607668,2021,29.340395949607668
2020-12-31,18.61796146169851,66.8595813485079,2021,96.19997729811557
2021-01-31,16.438791227670844,208.38580570664516,2021,304.58578300476074
2021-02-28,26.861666548148733,44.33066505609557,2021,348.9164480608563
2021-03-31,49.34616803651093,113.14279299004131,2021,462.05924105089764
2021-04-30,39.908653846153854,11.179997355438942,2021,473.23923840633654
2021-05-31,60.21364520311151,2.507853352746298,2021,475.7470917590829
2021-06-30,49.089671564390684,1.7381231978882188,2021,477.4852149569711
2021-07-31,48.784896283491804,1.791525546894517,2021,479.2767405038656
2021-08-31,47.611981417458956,0.0,2021,479.2767405038656
2021-09-30,39.536678910976676,0.7971674009811046,2021,480.0739079048467
