,ET,P,wy,sumP
2018-07-31,34.21950651769088,4.322000026702881,2018,790.4660012722015
2018-08-31,31.14641527001863,0.0,2018,790.4660012722015
2018-09-30,37.15735567970206,0.5879999995231628,2018,791.0540012717247
2018-10-31,24.876629422718814,55.00299835205078,2019,55.00299835205078
2018-11-30,22.984876072477185,173.42300415039062,2019,228.4260025024414
2018-12-31,18.452255815626884,52.46200180053711,2019,280.8880043029785
2019-01-31,30.546291808018815,250.46299743652344,2019,531.351001739502
2019-02-28,13.69929245283019,422.8450012207031,2019,954.1960029602051
2019-03-31,56.375,246.89599609375,2019,1201.091999053955
2019-04-30,29.607914462081123,40.696998596191406,2019,1241.7889976501465
2019-05-31,45.80804220626921,155.6510009765625,2019,1397.439998626709
2019-06-30,57.876862197392924,7.301000118255615,2019,1404.7409987449646
2019-07-31,48.58449720670392,9.182000160217285,2019,1413.9229989051819
2019-08-31,41.106145251396654,0.0,2019,1413.9229989051819
2019-09-30,56.844506517690895,2.1500000953674316,2019,1416.0729990005493
2019-10-31,24.17900372439479,0.0,2020,0.0
2019-11-30,26.01443202979516,83.36499786376953,2020,83.36499786376953
2019-12-31,12.239741641337385,184.93299865722656,2020,268.2979965209961
2020-01-31,34.510144701000385,27.406999588012695,2020,295.7049961090088
2020-02-29,29.278094427510297,12.687999725341797,2020,308.3929958343506
2020-03-31,28.229341004184104,148.49099731445312,2020,456.8839931488037
2020-04-30,66.66827959354244,141.29200744628906,2020,598.1760005950928
2020-05-31,51.73533519553074,54.65399932861328,2020,652.829999923706
2020-06-30,53.97323091247673,0.0,2020,652.829999923706
2020-07-31,34.99278398510241,0.0,2020,652.829999923706
2020-08-31,29.60172253258846,0.0,2020,652.829999923706
2020-09-30,35.957402234636874,0.0,2020,652.829999923706
2020-10-31,30.829795829752186,0.0,2021,0.0
2020-11-30,16.492461750180702,31.392000198364258,2021,31.392000198364258
2020-12-31,20.195666658975988,65.76100158691406,2021,97.15300178527832
2021-01-31,24.297304718751793,211.35089111328125,2021,308.50389289855957
2021-02-28,26.515018579686213,43.42679977416992,2021,351.9306926727295
2021-03-31,34.127829218106996,109.19449615478516,2021,461.12518882751465
2021-04-30,37.053976182353196,11.047800064086914,2021,472.17298889160156
2021-05-31,55.81657355679703,2.76419997215271,2021,474.9371888637543
2021-06-30,38.182029795158286,1.3277000188827515,2021,476.264888882637
2021-07-31,33.542364990689016,0.15629999339580536,2021,476.42118887603283
2021-08-31,33.51885474860335,0.0,2021,476.42118887603283
2021-09-30,44.34147957836517,0.7836999893188477,2021,477.2048888653517
