DateTime,B200
2008-12-11 00:00:00,-1.432742714881897
2008-12-18 00:00:00,-1.3032306432724
2008-12-25 00:00:00,-1.372945785522461
2009-01-01 00:00:00,-1.3252559900283811
2009-01-08 00:00:00,-1.278172254562378
2009-01-15 00:00:00,-1.335548758506775
2009-01-22 00:00:00,-1.1114437580108645
2009-01-29 00:00:00,-0.9607396721839904
2009-02-05 00:00:00,-0.5955817103385925
2009-02-12 00:00:00,-0.7790831923484802
2009-02-19 00:00:00,-0.8432201743125916
2009-02-26 00:00:00,-0.8438209891319275
2009-03-05 00:00:00,-0.8501068949699402
2009-03-12 00:00:00,-0.6645098924636841
2009-03-19 00:00:00,-0.1730996668338775
2009-03-26 00:00:00,0.2102047652006149
2009-04-02 00:00:00,0.4302869141101837
2009-04-09 00:00:00,0.723271906375885
2009-04-16 00:00:00,0.4182432889938354
2009-04-23 00:00:00,0.4693917036056518
2009-04-30 00:00:00,0.349309355020523
2009-05-07 00:00:00,0.6093543171882629
2009-05-14 00:00:00,0.882908284664154
2009-05-21 00:00:00,1.2384202480316162
2009-05-28 00:00:00,1.231886386871338
2009-06-04 00:00:00,1.5010664463043213
2009-06-11 00:00:00,0.7721869945526123
2009-06-18 00:00:00,0.3355865478515625
2009-06-25 00:00:00,0.3170163631439209
2009-07-02 00:00:00,0.1650945842266082
2009-07-09 00:00:00,0.3200788199901581
2009-07-16 00:00:00,0.6553403735160828
2009-07-23 00:00:00,0.7428498268127441
2009-07-30 00:00:00,0.7821789383888245
2009-08-06 00:00:00,0.8019561171531677
2009-08-13 00:00:00,0.5846652388572693
2009-08-20 00:00:00,0.8015649914741516
2009-08-27 00:00:00,0.7298588752746582
2009-09-03 00:00:00,0.7420046329498291
2009-09-10 00:00:00,0.4081843197345733
2009-09-17 00:00:00,-0.0009766475996002
2009-09-24 00:00:00,-0.0559425763785839
2009-10-01 00:00:00,-0.3825400173664093
2009-10-08 00:00:00,-0.59091717004776
2009-10-16 00:00:00,-0.7175451517105103
2009-10-23 00:00:00,-0.7353366613388062
2009-10-30 00:00:00,-0.9101052284240724
2009-11-06 00:00:00,-0.7540314793586731
2009-11-13 00:00:00,-0.5716774463653564
2009-11-20 00:00:00,-0.4786895513534546
2009-11-27 00:00:00,-0.5825595259666443
2009-12-04 00:00:00,-0.5326512455940247
2009-12-11 00:00:00,-0.4662156701087951
2009-12-18 00:00:00,-0.3703587353229522
2009-12-25 00:00:00,-0.1492409855127334
2010-01-01 00:00:00,-0.0889677703380584
2010-01-08 00:00:00,-0.2294182330369949
2010-01-15 00:00:00,-0.2079687118530273
2010-01-22 00:00:00,-0.246582344174385
2010-01-29 00:00:00,-0.2548535466194153
2010-02-05 00:00:00,-0.2046903669834137
2010-02-12 00:00:00,-0.2429485321044922
2010-02-19 00:00:00,0.1050589755177497
2010-02-26 00:00:00,0.1679496169090271
2010-03-05 00:00:00,0.4323845505714416
2010-03-12 00:00:00,0.4782598912715912
2010-03-19 00:00:00,0.4652713239192962
2010-03-26 00:00:00,0.6353535652160645
2010-04-02 00:00:00,0.8302475810050964
2010-04-09 00:00:00,0.8207389116287231
2010-04-16 00:00:00,0.6519867181777954
2010-04-23 00:00:00,0.8296396732330322
2010-04-30 00:00:00,0.6232843399047852
2010-05-07 00:00:00,0.7177914381027222
2010-05-14 00:00:00,0.4574951529502868
2010-05-21 00:00:00,0.405863881111145
2010-05-28 00:00:00,0.581758439540863
2010-06-04 00:00:00,0.3076083958148956
2010-06-11 00:00:00,0.5554062724113464
2010-06-18 00:00:00,0.4114506244659424
2010-06-25 00:00:00,0.0753366872668266
2010-07-02 00:00:00,0.0788462907075882
2010-07-09 00:00:00,-0.0124302981421351
2010-07-16 00:00:00,-0.4087261855602264
2010-07-23 00:00:00,-0.1788991391658783
2010-07-30 00:00:00,-0.0121903903782367
2010-08-06 00:00:00,0.3010978698730469
2010-08-13 00:00:00,0.1059861928224563
2010-08-20 00:00:00,0.2143236845731735
2010-08-27 00:00:00,0.0749478936195373
2010-09-03 00:00:00,0.1021663099527359
2010-09-10 00:00:00,0.3288290798664093
2010-09-17 00:00:00,0.4526952803134918
2010-09-24 00:00:00,0.3728357553482055
2010-10-01 00:00:00,0.5972325205802917
2010-10-08 00:00:00,0.810771107673645
2010-10-16 00:00:00,0.8738020658493042
2010-10-23 00:00:00,0.8019915223121643
2010-10-30 00:00:00,0.7032469511032104
2010-11-06 00:00:00,0.7692112326622009
2010-11-13 00:00:00,0.8396192193031311
2010-11-20 00:00:00,0.944868505001068
2010-11-27 00:00:00,0.9338039755821228
2010-12-04 00:00:00,0.9237669110298156
2010-12-11 00:00:00,1.1755293607711792
2010-12-18 00:00:00,1.2852959632873535
2010-12-25 00:00:00,1.2838438749313354
2011-01-01 00:00:00,1.1247355937957764
2011-01-08 00:00:00,1.1187820434570312
2011-01-15 00:00:00,1.01167893409729
2011-01-22 00:00:00,1.303578495979309
2011-01-29 00:00:00,1.5173360109329224
2011-02-05 00:00:00,1.7531050443649292
2011-02-12 00:00:00,1.7187484502792358
2011-02-19 00:00:00,2.119683027267456
2011-02-26 00:00:00,2.4461514949798584
2011-03-05 00:00:00,2.650229454040528
2011-03-12 00:00:00,2.630610704421997
2011-03-19 00:00:00,2.586851119995117
2011-03-26 00:00:00,2.5634467601776123
2011-04-02 00:00:00,2.581663131713867
2011-04-09 00:00:00,2.57185435295105
2011-04-16 00:00:00,2.6681902408599854
2011-04-23 00:00:00,2.5073580741882324
2011-04-30 00:00:00,2.3353257179260254
2011-05-07 00:00:00,2.459064722061157
