date,swe,sitenum
2003-12-06,0.0,P303
2003-12-06,0.0,P304
2003-12-06,0.0,D102
2003-12-06,0.0,B200
2003-12-07,0.0,B201
2003-12-07,1.0,B203
2003-12-07,0.0,T003
2003-12-07,0.75,B204
2003-12-07,0.0,P300
2003-12-07,0.0,P301
2003-12-07,0.0,P303
2003-12-07,0.0,P304
2003-12-07,0.0,D102
2003-12-07,0.7142857142857143,B200
2003-12-08,9.0,B201
2003-12-08,10.0,B203
2003-12-08,6.333333333333333,T003
2003-12-08,9.5,B204
2003-12-08,0.14285714285714285,P300
2003-12-08,0.0,P301
2003-12-08,0.0,P303
2003-12-08,1.0,P304
2003-12-08,0.0,D102
2003-12-08,9.571428571428571,B200
2003-12-09,9.0,B201
2003-12-09,10.0,B203
2003-12-09,6.333333333333333,T003
2003-12-09,9.25,B204
2003-12-09,0.14285714285714285,P300
2003-12-09,0.0,P301
2003-12-09,0.0,P303
2003-12-09,1.0,P304
2003-12-09,0.0,D102
2003-12-09,9.428571428571429,B200
2003-12-10,10.0,B201
2003-12-10,10.0,B203
2003-12-10,7.333333333333333,T003
2003-12-10,9.5,B204
2003-12-10,0.8571428571428571,P300
2003-12-10,0.0,P301
2003-12-10,1.0,P303
2003-12-10,1.0,P304
2003-12-10,1.0,D102
2003-12-10,9.714285714285714,B200
2003-12-11,23.0,B201
2003-12-11,24.0,B203
2003-12-11,20.666666666666668,T003
2003-12-11,23.25,B204
2003-12-11,4.714285714285714,P300
2003-12-11,5.0,P301
2003-12-11,5.5,P303
2003-12-11,6.0,P304
2003-12-11,2.5,D102
2003-12-11,23.285714285714285,B200
2003-12-12,30.0,B201
2003-12-12,31.0,B203
2003-12-12,30.333333333333332,T003
2003-12-12,29.5,B204
2003-12-12,10.142857142857142,P300
2003-12-12,10.0,P301
2003-12-12,11.5,P303
2003-12-12,12.0,P304
2003-12-12,7.5,D102
2003-12-12,29.857142857142858,B200
2003-12-13,30.0,B201
2003-12-13,31.0,B203
2003-12-13,30.333333333333332,T003
2003-12-13,29.25,B204
2003-12-13,9.142857142857142,P300
2003-12-13,10.0,P301
2003-12-13,10.5,P303
2003-12-13,12.0,P304
2003-12-13,6.5,D102
2003-12-13,29.571428571428573,B200
2003-12-14,29.0,B201
2003-12-14,30.0,B203
2003-12-14,30.333333333333332,T003
2003-12-14,29.25,B204
2003-12-14,6.714285714285714,P300
2003-12-14,9.0,P301
2003-12-14,8.0,P303
2003-12-14,10.0,P304
2003-12-14,4.0,D102
2003-12-14,29.285714285714285,B200
2003-12-15,47.0,B201
2003-12-15,48.0,B203
2003-12-15,48.333333333333336,T003
2003-12-15,46.5,B204
2003-12-15,19.285714285714285,P300
2003-12-15,22.0,P301
2003-12-15,21.0,P303
2003-12-15,23.0,P304
2003-12-15,16.5,D102
2003-12-15,46.714285714285715,B200
2003-12-16,47.0,B201
2003-12-16,48.0,B203
2003-12-16,47.666666666666664,T003
2003-12-16,46.0,B204
2003-12-16,19.142857142857142,P300
2003-12-16,21.0,P301
